,srcip_private,srcip_public,srcip_default,dstip_private,dstip_public,dstip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp2,sport_ldaps,sport_cups,sport_imap4_ssl,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_irc,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp2,dport_ldaps,dport_cups,dport_imap4_ssl,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_irc,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_dos,label_scan11,label_scan44,label_nerisbotnet,label_blacklist,label_anomaly_udpscan,label_anomaly_sshscan,label_anomaly_spam,outcome.multiclass
2016-07-27 15:34:00,5,94151,0,27,94129,0,1380,1,0,0,0,0,0,7,124,86,49,1289,12866,0,0,0,12352,0,467,0,155,5,217,126,0,9387,485,0,4,0,10,0,0,62,0,9,6,0,0,0,0,0,26,0,0,39,0,153,57,39156,30953,24047,367,13,0,0,1,1,2,7,122,112,1214,1395,13308,0,0,0,12765,0,465,0,223,13,204,388,0,9441,7251,0,7,0,11,0,0,58,3,6,7,0,0,0,0,0,11,0,0,36,2,93,68,47800,23561,22795,62849,29900,1284,0,123,0,83232,41489,8076,47192,34912,77100,144,16912,54079,33270,5145,1467,195,44090,24601,20356,4044,1065,93730,0,0,0,0,426,0,0,0,1
2016-07-27 15:35:00,2,89368,0,28,89342,0,909,0,0,0,0,0,0,0,217,113,24,1188,12389,0,0,0,11352,0,641,0,123,6,268,118,0,9109,584,0,5,1,12,0,0,91,0,9,7,0,0,1,0,0,31,1,0,50,0,96,79,37230,29513,22627,293,13,0,0,0,0,0,0,215,146,499,1304,13021,0,0,1,11363,1,593,1,191,17,264,297,0,9412,7346,0,11,1,12,0,1,86,1,6,7,0,0,0,0,0,19,1,0,45,1,66,99,45487,22588,21295,60165,28273,823,0,109,0,79247,40711,7997,45505,33552,73374,142,15854,50493,32793,4754,1219,111,41962,22851,19867,3698,992,89050,0,0,0,0,320,0,0,0,1
2016-07-27 15:36:00,1,100574,0,29,100546,0,1047,1,0,0,0,0,0,0,335,101,25,1477,14325,0,0,0,11934,0,447,0,125,6,243,114,0,9116,529,0,5,3,21,0,0,61,0,11,4,0,0,0,0,0,28,0,0,44,3,41,62,40019,36305,24251,327,13,0,0,0,0,0,0,341,136,512,1620,14915,0,3,0,12090,0,426,0,180,18,228,289,0,9399,7311,0,5,0,18,0,0,59,4,6,5,0,0,0,0,0,13,0,0,46,2,20,91,48367,29477,22731,61989,37517,959,0,110,0,90385,42656,8164,48164,35206,84026,203,16346,59565,34110,5074,1712,114,44857,29742,20741,3929,1306,100201,0,0,0,0,374,0,0,0,1
2016-07-27 15:37:00,0,95218,0,28,95190,0,829,1,0,0,0,0,0,3,282,77,25,1405,13591,0,0,0,11784,0,637,0,151,6,298,135,0,9309,637,0,7,0,7,0,0,68,0,9,5,0,0,0,0,0,47,3,0,43,0,81,83,39338,31673,24207,269,14,0,0,0,0,0,3,298,117,667,1559,14166,1,0,0,11922,0,608,0,223,23,276,367,0,9275,7399,0,7,0,8,1,2,64,0,5,5,0,0,0,0,0,24,2,0,40,0,49,93,47627,24428,23163,62508,31864,756,0,90,0,84964,42778,8079,48116,35559,78437,140,16641,53881,34746,4920,1553,118,43923,25367,20990,3713,1225,94674,0,0,0,0,544,0,0,0,1
2016-07-27 15:38:00,2,93831,0,20,93813,0,1271,0,0,0,0,0,0,0,346,84,23,1614,14002,0,0,0,11423,0,436,0,123,5,270,172,0,8815,574,0,10,0,17,0,0,58,0,4,6,0,0,0,0,1,27,0,2,41,1,12,70,39343,30155,24335,285,12,1,0,0,0,0,0,345,111,844,1730,14291,1,0,0,11407,1,400,0,188,17,266,524,1,8541,7344,0,10,0,18,0,0,58,2,5,5,0,0,0,0,0,21,1,1,36,0,18,82,46828,23824,23181,60450,32086,1201,0,96,0,83239,40672,7719,46690,33169,77549,152,16132,53782,32420,5553,1945,133,43499,23965,20931,4108,1330,93546,0,0,0,0,287,0,0,0,1
2016-07-27 15:39:00,1,94407,0,27,94381,0,980,1,0,0,0,0,0,0,340,103,25,1410,13055,0,0,0,12132,0,596,0,130,9,281,136,0,9132,618,0,9,0,7,0,0,69,0,11,6,1,0,0,1,0,44,0,0,46,0,6,76,39110,30997,24301,351,14,0,0,1,0,2,0,355,137,511,1512,13522,1,0,0,12176,0,567,0,197,26,280,310,0,9316,7359,0,9,0,7,2,1,72,2,5,5,1,0,0,1,0,31,1,0,40,0,15,94,47170,24333,22905,62936,30474,892,0,106,0,84139,42767,8131,47435,35187,77626,145,16637,53310,34246,5060,1635,157,43753,25471,20086,3866,1232,93999,0,0,0,0,409,0,0,0,1
2016-07-27 15:40:00,4,94642,0,32,94614,0,917,2,0,0,0,0,0,7,372,94,25,1487,13273,0,0,0,12043,0,565,0,154,9,255,135,0,9334,469,0,8,0,11,0,1,104,3,7,6,0,0,0,1,0,35,0,0,63,1,3,93,39353,30765,24528,291,14,0,0,0,0,2,7,361,131,499,1579,13615,0,0,0,12137,0,543,1,228,18,236,357,0,9486,7262,0,7,0,12,1,0,124,3,6,7,0,0,0,1,0,23,1,0,55,0,11,123,47315,24088,23243,63162,30540,829,0,115,0,84720,43647,7627,48006,35138,79181,142,15323,53048,34815,5311,1345,127,43866,24841,20725,4131,1083,94374,0,0,0,0,272,0,0,0,1
2016-07-27 15:41:00,1,95726,0,19,95708,0,1393,0,0,0,0,0,0,1,362,86,28,1605,13097,0,0,0,12586,0,476,0,129,3,280,108,0,9724,486,0,7,0,15,2,0,107,0,10,6,0,0,0,1,0,29,2,0,51,0,5,78,40605,30237,24885,305,12,0,0,0,0,2,1,343,118,522,1645,13538,0,0,0,12370,0,437,0,185,11,266,513,0,9590,7251,0,7,0,16,0,0,106,2,6,8,0,0,0,1,0,17,0,1,41,0,12,100,47692,24397,23638,64162,30149,1307,0,109,0,85601,43415,8048,47575,35401,79909,187,15631,54003,34684,5382,1479,179,44648,24668,20829,4426,1156,95542,0,0,0,0,185,0,0,0,1
2016-07-27 15:42:00,2,106308,0,23,106287,0,994,1,0,0,0,0,0,0,321,526,28,1512,14307,0,0,0,13455,0,601,0,138,5,247,115,0,10030,550,0,9,0,11,0,0,69,2,8,9,2,0,0,0,0,20,0,0,46,1,40,73,43027,31611,31672,286,12,0,0,0,0,0,0,331,5329,762,1638,14664,1,0,0,13526,0,574,1,196,15,243,327,0,9944,7323,0,14,0,15,0,0,85,5,7,7,2,0,0,0,0,13,0,0,40,1,28,97,55782,24826,25702,72900,32394,914,0,102,0,90746,46749,8943,56592,38924,87203,200,18907,61267,37542,5924,1441,136,51329,26177,22829,4833,1142,105857,0,0,0,0,453,0,0,0,1
2016-07-27 15:43:00,6,95777,0,22,95761,0,1017,0,0,0,0,0,0,0,337,130,32,1522,13370,0,0,0,12263,0,404,0,164,6,294,134,0,9623,553,0,4,0,7,0,0,103,0,5,5,0,0,1,0,0,10,0,2,45,0,7,68,40059,30654,25070,295,13,0,0,0,0,4,0,346,183,528,1725,13872,0,0,0,12292,1,383,2,226,16,289,310,0,9797,7331,0,5,0,7,0,0,77,1,5,4,0,0,1,0,0,6,0,0,50,0,20,98,48208,23319,24256,63286,31456,936,0,105,0,85569,43689,8427,48406,35689,78748,232,16803,53958,35103,5357,1195,170,44071,25474,21015,4217,1006,95477,0,0,0,0,306,0,0,0,1
2016-07-27 15:44:00,6,108650,0,31,108625,0,1034,0,0,0,0,0,0,1,315,115,38,1383,12625,0,0,0,12369,0,649,0,141,24,208,143,0,9018,477,0,4,0,7,0,0,92,1,9,2,0,1,0,0,0,26,0,1,41,0,5,146,38742,29657,40257,368,12,1,0,0,0,1,1,332,150,1288,1483,12923,2,0,0,17446,3,612,1,202,45,205,312,0,9275,7278,0,6,0,8,0,1,71,5,7,3,0,1,0,0,0,15,0,0,43,0,13,5356,52485,33178,22993,79170,28434,952,0,100,0,82376,43063,8032,64794,36363,79969,157,28530,67289,34440,5529,1263,135,58014,24971,20544,4116,1011,108418,0,0,0,0,238,0,0,0,1
2016-07-27 15:45:00,6,97877,0,23,97860,0,910,1,0,0,0,0,0,0,334,76,27,1345,13690,0,0,0,11875,0,592,0,144,13,311,125,0,8704,574,0,5,0,5,0,0,91,2,6,4,0,0,1,0,0,12,1,0,43,0,5,106,38905,35542,23436,274,13,0,0,0,1,1,0,326,119,692,1454,13993,1,0,0,12010,0,578,0,201,33,301,322,0,8808,7337,0,7,0,8,0,0,93,4,5,4,0,0,1,0,0,7,0,0,52,0,14,125,47029,28764,22090,66164,30784,829,0,106,4,82645,41724,7866,52280,34545,76297,149,21437,57637,33628,5229,1219,170,47750,25479,19710,3927,1017,97595,0,0,0,0,288,0,0,0,1
2016-07-27 15:46:00,6,97392,0,29,97369,0,1157,0,0,0,0,0,0,5,332,128,62,1455,13919,0,0,0,12561,0,519,0,136,13,202,111,0,9211,450,0,5,2,11,0,0,65,0,6,3,1,0,1,0,1,47,0,0,38,0,5,75,40428,31034,25936,281,12,2,0,1,0,0,5,335,466,2079,1570,14297,0,0,0,12645,2,492,0,202,32,212,451,0,9228,7261,0,7,2,13,0,0,65,5,6,2,1,0,1,0,0,25,0,0,44,0,16,102,50142,24195,23061,65632,30588,1095,0,83,2,85362,43976,8035,51901,36958,78833,164,18401,54207,35272,6118,1657,144,44689,25463,21258,4784,1204,97091,0,0,0,0,307,0,0,0,1
2016-07-27 15:47:00,5,100521,0,27,100499,0,995,1,0,0,0,0,0,7,309,91,57,1494,15007,0,0,0,12143,0,431,0,145,4,256,138,0,9671,520,0,5,0,12,0,0,65,0,5,3,0,1,0,2,0,44,0,0,38,0,1,94,41440,33180,25906,282,14,0,0,1,2,1,7,324,126,3036,1587,15261,1,0,0,12375,0,392,0,199,16,259,378,1,9710,7267,0,11,0,14,0,0,68,1,5,25,0,1,0,0,0,24,0,0,48,0,15,117,51734,25640,23152,66072,33441,922,0,91,3,87944,44240,8125,51349,36304,81250,137,19139,57797,35239,5889,1445,156,48125,25223,21483,4568,1127,100231,0,0,0,0,295,0,0,0,1
2016-07-27 15:48:00,2,99008,0,28,98982,0,851,0,0,0,0,1,0,0,332,112,66,1446,14379,0,0,0,12733,0,605,0,137,6,249,152,0,9704,585,0,7,0,15,0,0,75,1,7,1,0,0,0,0,1,9,0,0,31,0,6,70,41551,31727,25732,256,12,1,0,0,1,1,0,331,145,1495,1604,14708,0,1,0,12534,1,580,0,193,12,247,372,0,9813,7334,0,9,0,16,0,0,79,4,6,0,0,0,0,0,0,5,2,0,38,0,11,81,50221,24853,23936,66146,31987,792,0,85,3,87540,44926,8272,51911,37384,81781,172,17057,55556,36094,5800,1436,124,46132,25308,21940,4487,1143,98684,0,0,0,0,326,0,0,0,1
2016-07-27 15:49:00,2,94853,0,29,94826,0,881,0,0,0,0,0,0,0,321,124,63,1322,12656,0,0,0,13358,0,492,0,108,10,266,170,0,9518,603,0,5,0,3,0,0,81,0,6,4,0,0,0,0,0,24,1,0,24,1,100,62,40129,30364,24362,353,12,1,0,0,0,1,0,349,150,846,1406,12963,0,0,1,13401,2,498,0,156,25,260,314,0,9646,7345,0,7,0,5,0,1,90,1,5,4,0,0,0,0,0,11,0,0,28,0,93,91,48293,24034,22528,65640,28313,791,0,111,2,84331,45429,8440,51056,38398,78801,160,15894,50873,36561,5803,1454,164,42418,25477,21440,4397,1122,94674,0,0,0,0,181,0,0,0,1
2016-07-27 15:50:00,4,97318,0,31,97291,0,878,1,0,0,0,0,0,49,338,73,60,1487,13904,0,0,0,12744,0,641,0,150,7,197,114,0,9644,529,0,6,0,11,0,0,104,0,4,3,3,1,0,0,0,28,0,0,43,0,3,81,41070,31133,25119,301,13,0,0,0,0,0,25,332,117,1147,1624,14206,0,0,0,12757,0,575,0,200,20,189,276,3,9852,7306,0,9,0,16,0,0,110,1,5,3,2,1,0,0,0,16,0,0,51,0,15,118,49524,23928,23870,65083,31336,809,0,94,2,86106,44376,8506,50949,37325,80907,159,16256,54086,35887,6000,1214,135,43861,25653,22198,4552,1058,97036,0,0,0,0,286,0,0,0,1
2016-07-27 15:51:00,5,91987,0,38,91954,0,759,1,0,0,0,0,0,0,331,76,39,1385,12013,0,0,0,12414,0,462,0,128,6,297,106,0,10096,509,0,8,0,7,0,0,89,0,8,2,1,0,0,1,0,26,0,0,38,0,4,62,38830,30036,23126,231,13,0,0,2,1,1,0,332,109,650,1513,12288,1,0,0,12196,1,430,0,192,11,298,317,0,9934,7314,0,9,0,9,0,1,92,1,5,2,0,0,0,1,0,15,0,0,54,0,11,87,46366,23251,22375,63518,27695,698,0,81,2,81412,43699,8695,49653,36173,76223,138,15631,49543,35655,5343,1255,196,41074,23855,21688,4311,1064,91736,0,0,0,0,256,0,0,0,1
2016-07-27 15:52:00,3,103389,0,28,103364,0,1276,0,0,0,0,0,0,2,319,58,32,1291,12515,0,0,0,12144,0,579,0,113,2,203,129,0,9751,600,0,6,0,11,0,0,81,0,3,5,0,0,0,0,0,26,0,0,30,0,4,179,39198,31085,33109,283,12,0,0,0,0,0,2,320,85,1428,1378,12931,0,0,0,12061,1,542,1,170,14,202,436,0,9845,7367,0,6,0,13,0,0,85,1,5,6,0,0,0,0,0,16,0,0,41,0,7,4633,47631,33576,22185,73342,28755,1209,0,86,0,82654,43423,8500,59948,36351,79927,152,23313,59974,36286,5609,1368,155,51075,24851,22096,4373,997,103223,0,0,0,0,169,0,0,0,1
2016-07-27 15:53:00,0,95884,0,27,95857,0,799,1,0,0,0,0,0,1,326,74,42,1423,13256,0,0,0,12310,0,506,0,142,7,298,135,0,10034,595,0,10,0,16,0,0,73,0,11,0,0,2,0,1,0,34,0,0,30,1,2,59,40148,31462,24274,248,13,2,0,2,0,0,1,342,108,839,1618,13423,0,0,0,12487,3,481,1,209,18,316,348,0,9998,7416,0,11,0,19,0,0,71,1,5,0,0,2,0,1,0,20,0,0,40,0,5,74,48395,23887,23602,64771,30295,734,0,84,0,84859,44108,8909,51018,36257,78322,141,17421,53169,35648,5548,1385,134,43317,25202,21855,4430,1080,95784,0,0,0,0,100,0,0,0,1
2016-07-27 15:54:00,6,96525,0,31,96500,0,808,0,0,0,0,0,0,0,329,66,31,1409,13197,0,0,0,12737,0,543,0,145,5,202,109,0,9905,483,0,13,0,11,1,0,73,1,5,3,0,2,1,0,1,19,0,0,36,0,153,53,40162,32028,24341,239,13,0,0,1,0,1,0,334,102,506,1514,13566,0,0,0,12608,1,503,0,218,14,210,304,0,9947,7313,0,13,0,15,0,1,76,1,6,3,0,1,1,0,0,11,2,0,40,0,141,64,47944,25027,23560,64577,31124,740,0,90,0,86127,44547,8460,50691,36451,79424,174,16933,53510,35897,5693,1268,163,43225,25959,21837,4399,1110,96148,0,0,0,0,383,0,0,0,1
2016-07-27 15:55:00,3,99935,0,25,99913,0,929,1,0,0,0,0,0,3,373,61,79,1421,13944,0,0,0,12951,0,487,0,136,4,276,155,0,9356,559,0,6,0,9,1,0,62,0,6,4,1,0,1,0,1,31,0,0,28,0,4,75,40910,33433,25595,359,12,1,0,0,1,0,3,372,92,3319,1558,14463,2,0,0,13084,0,465,0,191,11,281,274,1,9572,7366,0,6,0,11,0,3,61,0,5,3,1,0,0,0,1,18,0,0,37,0,9,100,51937,24642,23359,67555,31427,838,0,118,0,86693,44001,8359,53043,36471,80533,159,19246,56838,35744,5750,1442,164,46967,26518,20965,4338,1150,99659,0,0,0,0,279,0,0,0,1
2016-07-27 15:56:00,6,104216,0,35,104187,0,778,0,0,0,0,0,0,2,422,77,92,1387,14305,0,0,0,12293,0,574,0,136,4,214,112,0,9694,553,0,7,0,94,0,0,94,0,5,4,1,0,0,1,0,34,0,1,28,1,5,77,40949,35908,27365,230,13,0,0,1,0,0,1,396,106,6742,1533,14838,2,0,0,12423,0,535,0,192,17,224,300,1,9783,7434,0,7,0,95,0,0,86,0,5,2,1,0,0,1,0,30,0,1,36,0,13,92,55410,24613,24199,70468,32956,712,0,86,0,87232,43478,8706,55991,36035,81285,128,22809,61841,35582,5386,1237,176,50782,26298,21890,4151,1101,103934,0,0,0,0,288,0,0,0,1
2016-07-27 15:57:00,2,97328,0,17,97313,0,1134,0,0,0,0,0,0,0,385,53,58,1488,13669,0,0,0,12006,0,538,0,129,10,297,122,0,9951,576,0,6,0,118,0,0,76,2,8,4,0,0,0,1,0,13,0,2,33,0,3,63,40719,32146,24465,280,12,0,0,0,0,0,0,371,74,928,1616,14215,0,0,0,12107,1,490,0,179,24,291,416,1,9973,7415,0,6,0,122,0,0,82,1,5,2,0,0,0,1,0,13,0,1,47,0,11,93,49079,25183,23068,64723,31458,1069,0,80,0,86197,43327,9024,49348,36273,80675,163,16492,55171,34688,5605,1715,151,45175,25518,21008,4444,1185,97136,0,0,0,0,194,0,0,0,1
2016-07-27 15:58:00,5,100021,0,23,100003,0,940,1,0,0,0,0,0,0,366,55,51,1512,13324,0,0,0,11467,0,430,0,142,3,226,162,0,9934,572,1,4,0,11,0,0,81,3,5,2,0,0,2,0,0,74,1,0,27,0,18,48,39417,36890,23719,239,12,0,0,0,0,1,0,374,88,1081,1704,14153,0,0,0,11613,0,392,0,212,11,217,400,1,9975,7352,0,4,0,15,0,0,93,2,5,1,0,0,2,0,0,5040,3,0,34,0,16,73,48429,29696,21901,68133,30938,878,0,77,0,83858,42438,8621,54243,35534,78484,147,21395,58419,34730,5421,1341,115,48903,25065,20836,4202,1020,99743,0,0,0,0,283,0,0,0,1
2016-07-27 15:59:00,6,96509,0,30,96485,0,882,0,0,0,0,0,0,1,338,59,47,1401,12909,0,0,0,13001,0,656,0,174,5,266,107,0,10039,533,1,8,0,9,0,0,73,1,5,8,0,2,1,0,0,34,1,0,32,0,4,62,40626,30316,25573,269,13,0,0,1,0,2,1,339,85,519,1499,13458,1,1,0,13154,1,617,0,246,16,258,309,0,10002,7331,0,6,0,10,0,0,76,1,6,7,0,1,0,0,0,17,2,0,49,0,5,73,48671,23798,24046,66032,29577,818,0,88,0,86017,46018,8543,51701,37914,80573,174,15768,51943,37604,5393,1447,128,42888,26483,21726,4274,1143,96287,0,0,0,0,228,0,0,0,1
2016-07-27 16:00:00,2,105079,0,19,105062,0,946,1,0,0,0,0,0,16,363,62,44,1653,14567,0,0,0,12962,0,652,0,189,6,207,160,0,11422,510,0,9,0,6,0,0,105,0,6,3,0,0,0,0,3,210,2,0,42,1,3,66,43997,33613,27471,376,12,1,0,0,0,1,10,372,92,1777,1754,15205,0,1,1,13237,0,619,0,256,16,211,289,0,11379,7334,0,8,0,9,0,0,94,3,5,2,0,0,0,0,2,100,1,0,57,1,11,81,53508,25279,26294,70583,33526,855,0,117,0,93221,49012,9637,56148,40081,86874,146,18061,56904,40444,5967,1583,183,45687,28385,25188,4629,1192,104776,0,0,0,0,305,0,0,0,1
2016-07-27 16:01:00,1,101896,0,27,101870,0,854,0,0,0,0,0,0,5,336,61,41,1381,13899,0,0,0,12289,0,648,0,174,5,255,114,0,10789,520,0,5,0,6,0,0,80,0,5,3,1,1,0,1,1,525,1,1,27,0,2,76,41581,32820,27496,259,12,1,0,0,1,2,4,349,533,1473,1546,14381,1,1,2,12746,0,611,1,245,16,258,282,0,10968,7310,0,8,0,8,0,0,81,2,5,1,0,1,0,0,1,264,1,0,39,0,11,84,51556,24119,26222,68672,32349,789,0,87,0,90048,46486,8902,53510,38984,82747,156,18994,56526,38095,5674,1421,181,45907,27345,23014,4443,1188,101612,0,0,0,0,285,0,0,0,1
2016-07-27 16:02:00,2,105594,0,30,105566,0,1183,0,0,0,0,0,0,0,309,71,40,1571,14840,0,0,0,12509,0,518,0,163,5,179,107,0,11424,557,0,10,2,9,0,0,84,0,7,2,0,1,0,0,1,466,0,1,26,0,285,81,43689,34218,27689,322,13,0,0,0,0,0,0,311,2085,517,1704,15550,1,0,0,12783,1,485,0,238,16,183,312,0,11709,7319,0,10,2,10,1,0,83,0,7,2,0,1,0,0,1,236,0,1,32,2,243,106,54130,25472,25994,70076,34319,1110,0,91,1,93053,47135,9201,55027,39156,86370,160,19066,59596,38274,6089,1474,163,49541,26326,23968,4564,1197,105348,0,0,0,0,248,0,0,0,1
2016-07-27 16:03:00,18,105864,0,35,105847,0,1252,1,0,0,0,0,0,1,336,74,42,1386,15810,0,0,0,12803,0,465,0,128,4,284,120,0,11139,483,0,7,0,6,0,0,70,1,8,3,0,1,0,0,0,411,0,0,27,1,4,80,44504,34241,27137,369,12,0,0,0,0,0,1,349,1750,675,1532,16654,1,0,0,13262,1,431,0,193,18,266,453,1,11401,7266,0,8,0,8,1,1,72,3,6,2,0,1,0,0,0,209,0,0,41,0,10,80,55128,26158,24596,69776,34843,1173,0,90,3,93689,46670,9369,54720,40431,86898,146,18838,59620,38241,6211,1636,174,50038,26430,23417,4760,1237,105599,0,0,0,0,283,0,0,0,1
2016-07-27 16:04:00,2,103387,0,27,103362,0,818,0,0,0,0,0,0,2,366,84,31,1541,14757,0,0,0,12913,0,670,0,157,6,199,118,0,10742,555,0,4,0,10,0,0,74,0,8,4,1,1,1,0,1,389,1,0,27,0,6,109,43187,33106,27096,263,12,0,0,1,0,0,2,365,113,1095,1702,15553,0,2,0,13314,2,638,0,209,17,193,294,0,11007,7333,0,4,0,15,0,0,80,0,9,4,1,1,1,0,0,193,0,0,40,0,11,99,52658,25152,25579,69102,33449,742,0,96,2,92728,47531,8937,54523,40979,85526,141,17722,56679,39133,6086,1285,206,46452,27816,23227,4758,1135,103154,0,0,0,0,235,0,0,0,1
2016-07-27 16:05:00,8,101996,0,27,101977,0,893,1,0,0,0,0,0,0,379,61,26,1353,14868,0,0,0,12507,0,507,0,159,3,220,116,0,10910,528,0,9,0,10,0,0,46,1,7,2,0,0,0,0,0,446,1,0,37,0,4,76,42688,32676,26640,305,12,0,0,0,0,1,0,378,89,956,1442,15725,0,0,0,12924,0,469,1,215,14,218,277,0,11217,7304,0,9,0,12,0,1,47,2,5,1,0,0,0,0,0,227,1,0,48,1,13,87,52034,24886,25084,67380,33705,799,0,120,2,91458,46398,8688,52664,39773,84098,167,17739,56305,38044,5819,1609,227,46414,26621,23055,4638,1276,101838,0,0,0,0,166,0,0,0,1
2016-07-27 16:06:00,3,103258,0,26,103235,0,879,1,0,0,0,0,0,10,363,143,25,1455,14739,0,0,0,12649,0,666,0,132,5,207,136,0,10558,477,0,9,0,8,0,0,89,0,5,5,0,0,0,0,1,361,0,1,30,1,118,88,42646,32097,28518,319,14,0,0,0,0,0,6,372,2647,632,1590,15370,0,2,2,13106,1,624,1,188,15,209,291,0,10852,7229,0,10,0,10,2,0,92,0,5,4,0,0,0,0,1,183,0,1,43,0,103,104,54004,24951,24306,69774,32594,813,0,80,1,90679,46856,8924,55542,40643,83917,143,19201,57293,38207,6221,1350,190,48557,25727,23231,4641,1105,102975,0,0,0,0,286,0,0,0,1
2016-07-27 16:07:00,7,102487,0,35,102459,0,920,0,0,0,0,0,0,0,326,78,34,1399,15593,0,0,0,12375,0,443,0,133,5,264,126,0,10110,553,0,9,0,3,0,0,52,0,7,4,0,1,0,0,0,399,0,0,35,0,4,89,42529,33514,26451,254,12,0,0,0,0,2,0,335,88,820,1514,16841,0,0,0,13063,1,412,0,210,22,265,304,1,10333,7341,0,11,0,6,1,0,46,0,7,2,0,0,0,0,0,207,0,0,48,0,13,99,52347,25035,25112,65735,35811,857,0,91,0,92263,44663,8224,51347,38789,84096,148,18250,58694,36156,5989,1449,206,48374,25781,22577,4569,1193,102319,0,0,0,0,175,0,0,0,1
2016-07-27 16:08:00,4,103214,0,24,103194,0,1138,1,0,0,0,0,0,5,336,71,23,1565,16436,0,0,0,12066,0,618,0,139,6,211,141,0,10025,541,0,12,0,5,0,0,60,1,6,4,0,0,0,0,2,381,1,1,34,2,3,68,43494,33076,26648,270,12,0,0,0,0,1,5,349,87,480,1744,17310,1,0,0,12411,3,579,0,217,18,212,463,2,10106,7329,0,12,0,9,0,1,77,3,6,4,0,0,0,0,1,195,1,1,47,2,14,69,52091,25698,25429,64917,37150,1065,0,86,0,93137,45108,8444,51471,38758,85429,139,17650,58593,36100,6652,1696,177,48821,25296,22831,5050,1220,102976,0,0,0,0,242,0,0,0,1
2016-07-27 16:09:00,2,102754,0,33,102723,0,857,0,0,0,0,0,0,1,342,70,27,1540,14206,0,0,0,12518,0,476,0,159,7,263,102,0,10424,538,0,8,0,10,0,0,72,0,7,4,0,0,0,1,0,384,1,0,33,0,8,72,41712,34855,26189,210,13,2,0,0,0,1,1,338,90,783,1682,15117,0,0,0,12888,1,443,0,216,13,258,305,0,10614,7329,0,8,0,14,0,0,80,1,5,3,0,0,0,1,0,192,2,0,47,0,12,80,50871,26220,25665,66645,35236,811,0,64,0,92522,46810,8478,52284,39397,82799,165,19792,57312,38059,5930,1323,132,44999,29482,22719,4477,1078,102480,0,0,0,0,276,0,0,0,1
2016-07-27 16:10:00,5,103342,0,29,103318,0,898,1,0,0,0,0,0,1,337,78,24,1607,14766,0,0,0,12319,0,682,0,180,5,191,122,0,10170,497,0,6,0,11,0,0,121,0,7,6,0,0,1,0,1,400,0,1,29,1,3,64,42110,35403,25834,299,12,0,0,0,0,0,1,343,89,616,1749,15512,0,0,2,12853,3,651,0,256,17,183,261,0,10473,7297,0,7,0,17,0,0,134,1,6,3,0,0,0,0,0,210,0,1,43,0,13,80,51197,27132,25018,66812,35612,808,0,115,0,92642,45986,8323,52046,39190,82862,177,20308,58419,37434,5882,1432,180,46800,28524,22313,4539,1171,103145,0,0,0,0,202,0,0,0,1
2016-07-27 16:11:00,5,99764,0,30,99739,0,839,0,0,0,0,0,0,1,344,50,30,1476,14401,0,0,0,11826,0,564,0,169,11,272,129,0,10740,562,0,7,0,13,0,0,92,0,7,4,0,0,1,2,0,298,1,0,30,1,122,72,41625,32450,25694,298,12,0,0,0,0,1,1,358,84,747,1647,15202,1,0,1,11982,1,521,0,232,23,269,286,0,10943,7326,0,7,0,16,0,0,103,0,5,3,0,0,1,2,0,162,0,0,41,0,109,86,50449,24976,24344,65721,33188,764,0,96,0,89320,45349,8737,50825,38310,82098,136,17535,55304,36519,6450,1329,167,45583,25409,22988,4724,1065,99588,0,0,0,0,161,0,0,20,7
