,srcip_private,srcip_public,srcip_default,dstip_private,dstip_public,dstip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp2,sport_ldaps,sport_cups,sport_imap4_ssl,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_irc,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp2,dport_ldaps,dport_cups,dport_imap4_ssl,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_irc,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_dos,label_scan11,label_scan44,label_nerisbotnet,label_blacklist,label_anomaly_udpscan,label_anomaly_sshscan,label_anomaly_spam,outcome.multiclass
2016-07-28 01:57:00,0,80234,0,17,80217,0,890,2,0,0,0,0,0,0,307,78,46,559,12885,0,0,0,8505,0,338,0,113,9,103,196,0,7347,552,0,8,0,249,0,0,50,1,0,2,0,0,0,1,0,42,1,0,21,1,7,41,32323,28834,19077,334,13,0,0,0,1,0,0,318,113,800,1147,13141,0,0,1,9265,3,323,0,162,14,125,308,0,7527,7211,0,10,0,374,0,0,55,0,0,2,0,0,0,1,0,25,0,0,19,60,6,87,41609,21583,17042,49995,29328,831,0,80,1,66511,32887,8132,42011,29151,65793,98,14343,45951,29361,3840,945,137,38363,20494,17878,2833,666,67347,0,0,0,12113,344,0,0,430,2
2016-07-28 01:58:00,1,68669,0,23,68647,0,603,0,0,0,0,0,0,0,319,43,45,907,8193,0,0,0,7548,0,373,0,120,7,102,127,0,7100,558,0,7,0,221,0,0,45,2,0,2,0,0,0,0,1,30,0,0,26,0,3,41,26428,25282,16960,125,12,0,0,2,0,1,0,336,88,494,1645,8361,0,0,0,8309,0,356,1,174,9,140,322,0,7308,7233,0,8,0,305,1,0,37,2,0,1,0,0,0,0,1,17,0,0,22,61,5,99,35668,18102,14900,48144,19913,578,0,35,0,56564,31283,7943,40522,27844,54268,105,14297,35920,28986,2955,729,80,29376,20044,16311,2440,499,65099,0,0,0,2663,244,0,0,664,2
2016-07-28 01:59:00,0,70368,0,31,70337,0,936,0,1,0,0,0,0,0,313,65,44,830,7574,0,0,0,8378,0,410,0,138,9,111,114,0,6788,494,0,9,0,155,0,0,54,0,0,1,0,1,1,0,0,22,1,0,18,2,5,50,26500,25074,18794,178,12,1,0,0,0,0,0,334,98,1303,1461,7807,0,1,1,10743,0,395,0,195,17,139,366,0,7061,7187,0,8,0,154,3,0,53,0,0,2,0,0,0,0,0,15,1,0,18,22,4,90,37893,17881,14594,51436,17982,887,0,63,0,56823,34228,7777,43979,30096,56631,123,13614,35017,30707,3600,914,130,28194,22278,16891,2456,549,66858,0,0,0,2405,265,0,0,840,2
2016-07-28 02:00:00,2,72254,0,26,72230,0,535,0,0,0,0,0,0,12,326,67,40,1784,8376,0,0,0,8860,0,437,0,150,7,117,99,0,7798,563,0,6,0,161,0,0,52,2,0,0,0,0,0,0,0,224,0,0,22,0,5,34,29511,24345,18400,110,13,0,0,0,0,1,6,330,117,547,1871,8449,0,1,0,9740,0,419,2,205,10,143,253,1,7965,7237,0,6,0,164,0,0,44,1,0,0,0,0,0,0,0,122,0,0,18,1,3,61,38049,17854,16353,52210,19501,502,0,43,0,62573,36560,9346,44258,31702,58413,99,13744,36098,32428,2883,770,77,30028,20726,18587,2379,536,69487,0,0,0,0,285,0,0,2484,6
2016-07-28 02:01:00,1,68037,0,33,68005,0,596,0,0,0,0,0,0,0,297,57,37,612,6942,0,0,0,9030,0,407,0,103,11,137,109,0,7144,556,0,16,2,93,0,0,43,0,0,1,0,1,0,0,1,469,0,0,20,0,3,45,26274,23894,17870,131,11,0,0,0,0,1,0,312,111,1849,705,7190,0,1,1,9971,0,390,0,158,13,171,236,0,7353,7244,0,18,2,95,1,0,49,0,0,1,0,0,0,0,0,236,0,0,18,0,3,113,36364,15838,15836,50186,17243,576,0,33,0,57297,33248,7868,42740,30818,52966,92,14980,34577,29327,3211,805,118,27371,19754,17765,2533,615,67352,0,0,0,0,202,0,0,484,6
2016-07-28 02:02:00,0,67324,0,26,67298,0,860,2,1,1,1,0,0,0,316,59,39,443,7712,0,0,1,8678,1,362,1,137,3,95,178,1,7087,541,0,5,1,7,0,1,67,0,0,3,0,0,0,0,2,385,1,1,28,0,5,40,26733,23529,17062,306,12,1,1,1,1,0,0,324,109,454,522,7790,0,0,2,9488,2,344,1,184,13,121,284,1,7363,7202,0,6,1,9,0,1,71,2,0,2,0,0,0,0,1,194,0,0,24,0,4,95,35041,16432,15851,47544,18893,813,0,74,0,57955,32283,7407,39865,29408,52919,121,14284,34383,28318,3553,898,172,27273,18320,18463,2660,608,67070,0,0,0,0,254,0,0,0,0
2016-07-28 02:03:00,0,67131,0,17,67114,0,972,1,0,0,0,0,0,0,348,60,42,454,7426,0,0,0,8799,0,370,0,105,3,132,126,0,7373,575,0,4,0,8,0,0,47,0,0,2,0,0,1,0,0,424,1,1,23,0,7,54,26931,23607,16593,318,12,0,0,0,0,0,0,362,114,737,586,7562,1,0,0,9554,0,358,0,169,11,166,287,0,7613,7230,0,4,0,9,0,0,42,0,0,1,0,0,2,0,0,214,1,1,21,0,5,116,35560,16720,14851,48413,17741,928,0,49,0,57356,31522,7865,40471,29190,52956,116,14059,34521,28149,3442,830,189,28500,18298,17052,2590,691,66787,0,0,0,0,212,0,0,132,6
2016-07-28 02:04:00,0,66838,0,23,66815,0,956,1,0,0,0,0,0,0,328,73,36,690,6545,0,0,0,8490,0,386,0,113,3,132,110,0,7309,555,0,4,0,3,0,0,59,1,0,2,0,0,0,0,0,377,0,1,28,0,4,39,25886,24202,16750,232,12,0,0,0,1,0,0,343,121,560,746,6681,0,1,0,9352,0,388,0,173,8,157,347,0,7625,7241,0,4,0,4,0,0,57,1,0,2,0,0,0,0,0,196,1,0,30,1,6,89,34487,16750,15601,48635,17227,886,0,90,0,57430,32254,7770,39683,29319,52094,117,14627,33830,28657,3222,962,167,27327,19110,17258,2482,660,66279,0,0,0,0,205,0,0,354,6
2016-07-28 02:05:00,0,73909,0,32,73877,0,743,0,0,0,0,0,0,0,331,77,37,540,7692,0,0,0,9196,0,410,0,112,4,123,89,0,7477,560,0,10,0,6,0,0,32,2,0,395,0,0,0,0,1,402,0,1,26,0,7,45,27522,29575,16812,143,12,0,0,0,0,0,0,343,118,753,584,7826,0,0,1,10031,1,396,0,154,12,146,318,0,7673,7216,0,10,0,11,0,0,31,1,0,4137,0,0,0,0,0,203,0,0,26,2,2,375,36179,22575,15155,55073,18080,713,0,43,0,59877,33754,8242,46131,30726,56268,115,17526,39782,29795,3298,895,139,33481,19452,17768,2491,717,73450,0,0,0,0,263,0,0,196,6
2016-07-28 02:06:00,2,73878,0,22,73858,0,790,0,0,0,0,0,0,0,322,48,34,435,7031,0,0,3,9643,0,363,0,110,4,95,111,0,7373,588,0,6,0,8,0,0,48,0,0,674,0,0,0,0,0,441,0,1,24,0,6,42,27115,29156,17609,186,12,0,0,0,0,0,0,331,97,921,513,7271,1,0,4,10328,1,350,0,151,12,125,262,0,7591,7271,0,9,0,14,0,1,55,0,0,674,0,0,0,0,0,223,0,1,21,0,5,94,36019,21963,15898,51911,21167,746,0,56,0,64032,34932,7752,43556,31901,58533,166,15181,38740,31079,3031,872,158,32645,20323,17716,2493,703,73511,0,0,0,0,227,0,0,142,6
2016-07-28 02:07:00,0,66005,0,21,65984,0,549,0,0,0,0,0,0,1,294,41,33,641,6822,0,0,0,8392,0,368,0,114,7,122,109,0,7063,466,0,9,0,9,0,0,44,0,0,561,0,0,0,0,1,389,0,0,20,0,5,34,25168,24313,16524,125,12,1,0,0,0,0,1,305,88,1143,701,7130,0,1,0,8932,3,356,1,168,10,145,260,0,7286,7139,0,10,0,12,0,0,52,1,0,563,0,0,0,0,0,200,1,0,21,0,5,82,34235,16645,15125,47920,17515,534,0,36,0,56163,32484,7716,40894,29652,51494,103,14408,33341,28673,3094,795,102,26274,20406,16408,2304,613,65259,0,0,0,0,316,0,0,430,6
2016-07-28 02:08:00,1,68789,0,27,68763,0,770,2,1,0,0,0,0,0,311,52,29,686,7104,0,0,0,8671,0,371,0,110,5,111,207,0,6760,599,0,4,0,11,0,0,38,1,0,1,0,0,0,0,0,373,1,0,14,0,7,44,25953,24519,18318,259,12,1,0,0,0,1,0,320,103,1476,822,7348,1,1,0,10620,0,355,0,169,13,137,315,0,7039,7274,0,4,0,16,0,0,43,3,0,2,0,0,0,0,0,189,3,0,13,1,7,109,36745,16228,15817,49709,18293,711,0,77,0,58295,33113,7787,42318,30193,53364,93,15333,34531,29070,3990,1047,152,27640,20291,17401,2764,694,68126,0,0,0,0,212,0,0,452,6
2016-07-28 02:09:00,1,68730,0,23,68708,0,634,0,0,1,0,0,0,1,301,59,36,953,7385,0,0,0,9216,0,369,0,124,4,101,113,0,6978,518,0,4,0,3,0,0,44,0,0,0,0,0,0,0,1,326,0,0,21,0,6,51,26922,24499,17310,148,12,0,0,0,0,1,1,316,493,631,1002,7558,0,3,0,10165,1,359,1,188,14,155,265,0,7122,7151,0,5,0,6,0,0,44,0,0,0,0,0,0,0,0,164,0,0,19,1,7,106,36039,17088,15604,49254,18837,608,0,32,1,58776,33606,8237,42265,30418,54108,109,14514,35046,29729,3138,734,84,28014,21172,16582,2386,577,67621,0,0,0,0,212,0,0,898,6
2016-07-28 02:10:00,0,69882,0,29,69853,0,854,0,0,2,0,0,0,0,312,53,35,1576,7361,0,0,0,8706,0,410,0,142,7,91,113,0,7376,559,0,11,0,9,0,0,47,2,0,1,2,0,0,1,0,336,0,1,21,1,4,40,27784,24188,17910,160,12,0,1,0,0,1,0,318,107,1233,1638,7525,0,0,2,10134,0,399,1,190,10,113,355,0,7573,7221,0,11,0,13,0,0,46,6,0,1,2,0,0,0,0,171,1,1,21,1,3,72,37468,17008,15406,51348,17669,810,0,55,1,59831,35616,9004,44155,31278,55891,105,13886,33358,32021,3310,1068,125,27235,21405,18194,2408,639,67395,0,0,0,0,315,0,0,2172,6
2016-07-28 02:11:00,1,70479,0,40,70440,0,762,2,0,0,0,0,0,0,332,63,35,973,7248,0,0,0,8710,0,387,0,111,7,126,110,0,7751,501,0,4,2,3,0,0,50,0,0,1,0,0,0,1,1,410,0,0,25,0,5,59,27282,25157,18041,224,13,0,0,0,0,1,0,334,110,820,1043,7472,1,0,0,9286,0,368,0,172,18,132,351,0,7837,7562,0,4,2,6,0,0,52,1,0,0,0,0,0,1,0,206,0,0,33,1,6,135,36277,17458,16745,51127,18566,665,0,122,1,60440,34561,7977,42358,30238,56246,124,14110,34751,31230,3495,853,151,27859,21241,18125,2652,603,69201,0,0,0,0,321,0,0,958,6
2016-07-28 02:12:00,2,69455,0,23,69434,0,836,0,0,0,0,0,0,0,345,67,36,553,7178,0,0,0,9436,0,394,0,113,5,140,106,0,7994,550,0,4,0,5,0,0,54,1,0,4,3,0,0,1,1,295,0,0,23,0,6,48,27925,24160,17372,231,12,1,0,0,0,0,0,355,106,571,627,7384,0,0,1,9539,0,386,0,193,14,145,276,0,8133,7219,0,5,0,8,0,1,58,0,0,4,1,0,0,0,1,147,3,0,33,0,10,71,35779,17781,15897,51039,17556,779,0,83,0,59846,33389,7390,39884,30669,55941,134,13382,36364,28876,3422,709,86,30190,18717,17486,2463,601,69228,0,0,0,0,229,0,0,0,0
2016-07-28 02:13:00,1,74832,0,23,74810,0,999,0,0,0,0,0,0,0,332,70,33,758,8936,0,0,0,10129,3,357,0,122,6,181,180,0,7824,532,0,4,0,5,0,0,64,0,2,5,0,0,0,1,0,83,0,1,31,0,4,69,30632,25117,19084,372,12,0,0,0,0,1,0,343,110,510,948,9360,0,0,0,10277,3,341,0,180,12,185,335,1,8044,7188,0,4,0,8,0,0,59,2,1,5,0,0,0,1,0,44,0,1,35,0,5,74,38782,18561,17490,52475,21327,911,0,120,4,65103,35154,7470,41470,30459,61100,148,13585,40267,30195,3501,753,117,33041,20150,18444,2621,577,74457,0,0,0,0,244,0,0,132,6
2016-07-28 02:14:00,2,74023,0,23,74002,0,909,0,0,0,4,0,0,0,356,87,38,755,8073,0,0,0,10565,3,390,0,140,5,123,136,0,7858,531,0,4,0,9,0,0,68,2,1,4,1,1,0,0,0,31,1,1,48,0,6,78,30146,25438,18441,300,12,0,0,1,0,0,0,368,139,916,781,8414,1,2,0,10537,3,376,0,190,36,125,386,0,7950,7221,0,5,0,10,0,0,60,3,1,4,1,2,0,0,0,15,1,0,47,1,7,82,38298,18706,17021,53236,19854,832,0,103,3,64052,35327,7303,41597,30519,59157,138,14730,39931,30046,3196,748,104,32824,20757,17188,2641,615,73396,0,0,0,0,275,0,0,354,6
2016-07-28 02:15:00,31,76991,0,30,76992,0,1117,0,0,0,0,2,0,0,339,102,34,763,9277,0,0,0,10112,0,468,0,171,8,175,117,0,8442,506,0,7,0,5,0,0,51,0,1,8,0,0,0,0,1,32,2,0,34,1,6,63,31856,26411,18755,297,12,0,0,1,1,0,0,354,137,1015,846,9748,0,0,0,10170,1,452,0,227,56,175,358,0,8552,7183,0,7,0,10,0,0,43,2,0,8,0,0,0,0,1,18,2,0,35,0,6,77,40204,19766,17052,53819,22054,1043,0,106,2,66639,35455,7771,41353,30243,62376,135,14511,42957,30179,2956,840,90,35176,21194,17758,2336,558,76540,0,0,0,0,286,0,0,196,6
2016-07-28 02:16:00,0,74273,0,27,74246,0,908,0,0,0,0,0,1,3,333,100,46,781,8698,0,0,0,10090,0,360,0,126,6,147,105,0,7668,552,0,4,0,35,0,1,53,0,0,5,0,1,0,2,1,33,1,0,32,0,5,80,30188,25779,18306,255,12,1,0,1,0,0,1,340,137,717,919,8870,0,0,0,10172,2,353,0,187,39,139,407,0,7927,7237,0,6,0,37,0,1,53,1,0,5,0,0,0,1,0,17,0,0,25,0,3,106,38370,19338,16565,52469,20871,844,0,89,2,64413,34276,7308,40367,29638,60248,122,13903,41125,29477,2931,664,76,33623,20516,17251,2358,525,73880,0,0,0,0,251,0,0,142,6
2016-07-28 02:17:00,1,74034,0,21,74014,0,978,2,0,0,0,0,0,2,310,77,41,775,8149,0,0,0,10216,0,388,0,146,10,151,120,0,7759,511,0,7,0,155,1,0,53,0,0,4,0,0,0,0,2,25,1,0,30,0,3,78,29929,25360,18746,322,12,1,0,0,0,1,1,317,117,748,824,8477,0,1,0,10331,1,375,0,200,40,151,367,0,7749,7173,0,7,0,156,0,0,57,1,0,4,0,0,0,0,0,17,0,0,28,0,3,102,37889,18596,17550,52861,20165,878,0,131,2,64344,33774,7544,39787,30120,60053,129,13853,41450,28636,3123,711,115,34249,20290,16521,2418,557,73280,0,0,0,0,325,0,0,430,6
2016-07-28 02:18:00,3,79422,0,27,79398,0,984,0,0,0,0,0,0,0,323,113,35,685,9507,0,0,0,9629,0,391,0,108,6,175,175,0,7906,607,0,4,0,155,0,0,50,0,1,6,0,0,0,0,0,23,1,2,30,0,4,80,30965,29961,18499,370,13,0,0,0,3,0,0,342,2583,470,822,9661,0,0,0,11057,0,376,0,162,41,164,382,0,7813,7270,0,4,0,157,1,0,63,3,1,5,0,0,0,0,0,11,0,2,25,0,4,122,42241,20050,17134,55649,22759,890,0,127,2,65826,33992,7617,43728,29124,63517,148,15760,46716,28825,2940,821,123,39452,20145,16834,2405,589,78939,0,0,0,0,302,0,0,184,6
2016-07-28 02:19:00,0,81818,0,19,81799,0,970,0,0,0,0,0,0,0,308,75,71,1147,8671,0,0,0,11100,0,396,0,102,10,199,167,0,8290,529,0,8,0,164,0,0,81,0,0,5,0,0,0,1,0,28,1,0,33,2,3,77,32372,29701,19745,314,12,2,0,0,1,1,0,324,115,1975,1179,8964,1,0,0,13045,0,389,0,152,45,198,350,0,8360,7193,0,8,0,163,0,0,71,0,0,4,0,0,0,0,0,12,1,0,29,2,3,107,43369,20468,17981,59387,21437,895,0,99,5,68725,37738,8556,46922,32348,66084,144,15590,45602,32240,3126,758,92,37764,23460,17516,2548,530,80495,0,0,0,0,159,0,0,1164,6
2016-07-28 02:20:00,2,82661,0,21,82642,0,1050,0,0,0,0,0,0,1,320,49,47,1620,9416,1,0,0,10182,0,391,0,153,8,141,116,0,8820,499,0,5,2,103,0,0,56,0,0,2,0,0,0,0,0,27,1,1,43,0,3,61,33084,28891,20688,283,15,0,0,0,0,1,1,327,89,2362,1671,9737,0,2,1,11009,0,375,1,211,49,137,288,0,8854,7212,0,5,2,106,0,0,54,1,0,2,0,0,0,1,0,14,1,0,44,0,3,87,43296,20500,18867,58490,23090,974,0,109,2,69951,37653,9602,45632,31493,66110,154,16399,46731,32086,2934,807,105,37652,23215,18795,2432,569,80103,0,0,0,0,386,0,0,2174,6
2016-07-28 02:21:00,0,72908,0,28,72880,0,1042,0,0,0,0,0,0,0,306,59,37,1027,8325,0,0,0,9317,0,439,0,131,8,171,112,0,7683,494,0,6,0,154,0,0,60,0,0,5,0,0,0,0,0,33,0,1,30,0,3,74,29450,25671,17787,303,11,0,0,0,0,0,0,313,99,1287,1134,8597,1,1,0,9310,2,413,1,186,41,164,395,1,7729,7152,0,7,0,156,1,0,66,0,0,4,0,0,0,0,0,18,1,0,30,0,4,111,37851,19003,16054,51585,20259,976,0,88,1,62510,33173,8044,39793,28140,58356,113,14439,41305,28070,2663,768,102,34228,19986,15910,2238,546,71454,0,0,0,0,494,0,0,960,6
2016-07-28 02:22:00,1,72422,0,23,72400,0,978,2,0,0,0,0,0,0,318,62,50,782,7789,0,0,0,9574,0,359,0,117,7,159,110,0,8279,593,0,6,0,156,0,0,68,1,3,4,0,1,0,0,0,51,2,0,36,0,3,69,29502,24898,18023,354,12,1,0,1,0,1,0,323,111,864,886,8013,0,0,0,9510,0,342,1,169,39,148,371,0,8372,7280,0,7,0,160,2,0,69,3,2,4,0,0,0,0,0,29,2,0,33,2,3,100,37535,18245,16643,52785,18633,857,0,148,0,62258,33561,8020,39810,29138,59084,141,13198,40003,28594,3044,665,117,33439,18680,17484,2324,496,72206,0,0,0,0,217,0,0,0,0
2016-07-28 02:23:00,1,73872,0,25,73848,0,885,0,0,0,0,0,0,0,311,82,32,599,8038,0,1,0,9404,0,413,0,129,6,199,105,0,8080,544,0,4,0,133,0,0,54,0,3,6,0,0,0,1,2,13,0,0,21,1,2,102,29130,26307,18436,268,12,0,0,0,0,1,0,320,117,847,779,8537,0,1,0,9362,0,386,1,180,41,189,317,0,8094,7206,0,4,0,135,0,2,61,1,1,8,0,0,0,1,0,5,0,0,20,1,4,124,37341,18837,17695,51637,21318,809,0,109,1,63543,33631,7594,40139,28746,59823,144,13906,41785,28736,2730,556,66,33833,20385,16978,2205,472,73566,0,0,0,0,270,0,0,37,6
2016-07-28 02:24:00,1,72577,0,23,72555,0,1168,0,0,0,0,0,0,0,319,65,53,745,7219,0,0,0,9956,0,392,0,139,4,154,192,0,7993,547,0,4,0,137,0,0,67,0,1,4,0,0,0,0,0,25,0,2,27,0,10,73,29254,24824,18500,423,12,0,0,0,1,0,0,329,117,1092,781,7493,0,0,0,9876,1,383,0,194,48,167,330,1,8014,7227,0,5,0,137,0,0,71,0,0,4,0,0,0,0,0,14,1,2,29,0,5,115,37285,18097,17196,52843,18539,1087,0,109,0,62104,34596,7782,41091,29018,57850,145,14583,39380,29447,3006,656,89,31716,21258,16879,2223,502,71926,0,0,0,0,203,0,0,449,6
2016-07-28 02:25:00,1,71310,0,14,71297,0,890,2,0,0,0,0,0,1,312,63,35,661,7965,1,0,0,9592,0,379,0,123,3,167,117,0,7598,515,0,4,0,105,0,0,43,0,0,4,0,0,0,0,0,14,0,0,25,1,3,64,28656,24358,18297,240,12,0,0,2,0,1,1,320,114,1230,731,8349,0,0,0,9513,1,372,0,178,43,156,326,0,7699,7209,0,7,0,105,0,2,46,0,0,5,0,0,0,0,0,8,0,0,26,0,3,84,37129,17620,16562,50789,19603,825,0,94,0,60710,31817,7506,38613,27909,58384,140,12787,40833,27204,2551,654,69,33466,19388,15934,2053,470,70813,0,0,0,0,302,0,0,196,6
2016-07-28 02:26:00,1,70002,0,30,69973,0,1023,0,0,0,0,0,0,0,305,68,53,718,7416,0,0,0,8733,0,391,0,135,5,125,129,0,8083,604,0,7,2,155,0,0,63,0,0,4,0,0,2,0,0,31,0,0,24,0,3,67,28113,24074,17816,275,12,1,0,0,0,0,0,313,107,1057,822,7616,0,1,0,8829,1,367,0,193,43,126,423,0,8080,7292,0,7,2,156,0,1,60,1,0,4,0,0,1,0,0,17,0,0,25,0,3,119,36249,17413,16341,50439,18511,947,0,106,1,59378,31761,7822,38138,26983,56390,156,13457,39259,27195,2792,678,79,32295,18987,15982,2210,529,69564,0,0,0,0,297,0,0,142,6
2016-07-28 02:27:00,0,69591,0,26,69565,0,976,0,0,0,0,0,0,0,311,71,30,868,7499,0,0,0,8200,0,369,0,119,5,172,119,0,8036,591,0,10,0,156,0,0,33,1,0,5,0,0,0,1,0,22,0,0,23,1,3,77,27651,24467,17473,330,12,1,0,0,0,0,0,319,117,766,940,7772,0,0,0,8208,0,353,0,169,50,174,395,0,7959,7271,0,10,0,158,0,1,31,3,0,5,0,0,0,0,0,13,0,0,22,1,2,119,35462,17630,16499,49360,19228,866,0,137,0,59378,31297,8005,37428,25817,55689,113,13789,39337,26695,2847,602,110,32092,18976,15914,2167,442,68865,0,0,0,0,296,0,0,430,6
2016-07-28 02:28:00,2,75079,0,26,75055,0,846,0,0,0,0,0,0,0,317,79,33,872,9916,0,0,0,8561,0,375,0,152,3,177,134,0,7739,569,0,6,0,157,0,0,45,0,0,4,0,0,0,0,3,68,2,0,23,0,3,103,30094,26821,18166,244,12,0,0,2,0,0,0,324,126,1098,1006,10197,0,1,0,8680,0,353,0,207,40,173,366,0,7754,7243,0,6,0,159,0,0,47,0,0,4,0,0,0,0,3,105,0,0,23,2,4,123,38555,19574,16952,50091,24115,775,0,100,2,64546,31466,7802,37990,26901,61398,145,13538,45094,26503,2834,586,64,36746,19989,15618,2301,427,74625,0,0,0,0,272,0,0,184,6
2016-07-28 02:29:00,0,73866,0,30,73836,0,1303,0,0,0,0,0,0,0,305,64,32,1166,7971,0,0,0,9457,0,360,0,98,6,187,193,0,7811,572,0,4,0,18,0,0,61,0,0,4,0,0,0,0,1,61,0,0,27,1,4,108,29699,26036,18131,452,12,2,0,0,0,0,0,316,102,1400,1202,8599,0,0,1,9366,0,341,0,155,43,174,312,0,7805,7239,0,4,0,20,1,0,67,2,0,5,0,0,0,0,0,81,0,0,25,0,3,135,38094,19104,16668,52342,20194,1213,0,117,0,63047,33532,7981,40780,28356,60331,180,13355,40923,29072,3041,742,88,33819,21510,15740,2307,490,72525,0,0,0,0,269,0,0,1072,6
2016-07-28 02:30:00,2,79267,0,25,79244,0,952,2,0,0,0,0,0,0,310,63,44,2083,8853,1,0,0,10216,0,482,0,147,4,158,112,0,8573,569,0,4,0,7,1,0,65,1,0,6,0,0,0,0,0,53,0,0,35,0,4,87,32751,26709,19809,302,12,0,0,1,1,0,0,319,101,839,2143,9028,0,0,0,10272,0,463,0,203,51,145,362,1,8455,6509,0,4,0,9,0,0,67,3,0,5,0,0,0,0,0,27,1,0,38,1,7,112,39780,20880,18609,56526,21770,885,0,88,0,69482,38050,9135,44009,31902,64671,131,14467,42628,33335,2623,619,64,34845,23774,18017,2176,457,76270,0,0,0,0,729,0,0,2270,6
2016-07-28 02:31:00,1,77304,0,20,77285,0,1156,0,0,0,0,0,0,0,324,76,31,1209,8801,0,0,0,9473,0,395,0,143,5,167,137,0,7911,531,0,9,0,5,0,0,37,1,0,4,0,0,2,1,0,50,0,0,32,0,3,71,30505,26780,20020,310,12,0,0,2,0,0,0,327,2182,990,1311,9067,0,0,0,9805,0,373,0,195,48,169,423,1,7967,7279,0,11,0,6,0,0,37,3,0,4,0,0,1,1,0,24,1,0,33,1,3,108,40944,19105,17256,54998,21116,1094,0,97,0,64691,34252,8018,43367,29224,62527,140,14638,43860,29820,2860,698,67,35426,22281,16773,2383,442,75609,0,0,0,0,736,0,0,960,6
2016-07-28 02:32:00,0,72459,0,24,72435,0,1100,0,0,0,0,0,0,0,317,74,30,928,7974,0,0,0,9133,0,354,0,118,6,148,115,0,8169,490,0,11,2,9,0,0,61,1,0,5,0,0,0,0,3,57,0,0,32,0,4,55,29129,25055,18275,398,12,0,0,0,0,0,0,317,123,715,1030,8126,0,1,1,9345,1,341,0,166,39,152,383,2,8218,7174,0,9,2,10,0,0,66,1,0,4,0,0,0,0,3,28,0,0,34,1,3,87,37094,18717,16648,52085,19250,983,0,141,0,62179,32564,7437,38936,28397,59095,118,13246,41026,27900,2753,676,104,33963,19397,16442,2181,476,71587,0,0,0,0,872,0,0,0,0
2016-07-28 02:33:00,1,73781,0,23,73759,0,1732,0,0,0,0,0,0,0,316,63,35,831,8266,0,0,0,8614,0,382,0,131,7,183,112,0,8275,497,0,12,0,6,0,0,56,0,0,6,1,0,1,0,0,42,0,1,25,0,4,78,29633,25904,18245,398,12,0,0,0,0,1,0,324,103,764,954,9276,0,0,1,8526,1,363,0,189,50,165,494,0,8328,7150,0,13,0,6,0,0,60,0,0,4,1,0,0,0,0,24,0,1,25,0,2,123,37685,19479,16618,50580,21444,1667,0,91,0,63734,32049,7760,38422,26946,59379,169,14234,42812,27814,2503,589,64,35383,19671,16211,2101,416,73020,0,0,0,0,762,0,0,0,0
2016-07-28 02:34:00,0,76698,0,16,76682,0,1279,0,0,0,0,0,0,0,317,162,35,954,7733,0,0,0,8518,0,390,0,151,8,148,204,0,8009,549,0,11,0,7,0,0,63,0,0,5,0,0,0,0,2,68,0,0,34,0,4,78,28659,28617,19422,466,12,0,0,0,0,1,0,336,1997,738,994,9778,1,0,1,8851,0,389,0,208,42,148,332,0,8064,7287,0,12,0,8,0,1,63,0,0,5,0,0,0,0,0,30,0,0,32,0,2,124,40288,18966,17444,52910,22478,1176,0,134,0,64638,32192,7765,40227,27708,60255,185,16258,45910,27312,2758,614,104,36860,21288,15970,2112,468,75380,0,0,0,0,832,0,0,486,6
